source_table,AlbumId,Title,ArtistId,Name,CustomerId,FirstName,LastName,Company,Address,City,State,Country,PostalCode,Phone,Fax,Email,SupportRepId,EmployeeId,ReportsTo,BirthDate,HireDate,GenreId,InvoiceId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,InvoiceLineId,TrackId,UnitPrice,Quantity,MediaTypeId,PlaylistId,Composer,Milliseconds,Bytes
Track,137.0,,,The Song Remains The Same,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1664.0,0.99,,1.0,,Robert Plant,353358.0,11465033.0
Track,137.0,,,Rain Song,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1665.0,0.99,,1.0,,Robert Plant,505808.0,16273705.0
Track,137.0,,,Dazed And Confused,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1666.0,0.99,,1.0,,Jimmy Page,1612329.0,52490554.0
Track,138.0,,,No Quarter,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1667.0,0.99,,1.0,,John Paul Jones/Robert Plant,749897.0,24399285.0
Track,138.0,,,Stairway To Heaven,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1668.0,0.99,,1.0,,Robert Plant,657293.0,21354766.0
Track,138.0,,,Moby Dick,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1669.0,0.99,,1.0,,John Bonham/John Paul Jones,766354.0,25345841.0
Track,138.0,,,Whole Lotta Love,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1670.0,0.99,,1.0,,John Bonham/John Paul Jones/Robert Plant/Willie Dixon,863895.0,28191437.0
Track,139.0,,,Natália,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1671.0,0.99,,1.0,,Renato Russo,235728.0,7640230.0
Track,139.0,,,L'Avventura,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1672.0,0.99,,1.0,,Renato Russo,278256.0,9165769.0
Track,139.0,,,Música De Trabalho,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1673.0,0.99,,1.0,,Renato Russo,260231.0,8590671.0
Track,139.0,,,Longe Do Meu Lado,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1674.0,0.99,,1.0,,Renato Russo - Marcelo Bonfá,266161.0,8655249.0
Track,139.0,,,A Via Láctea,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1675.0,0.99,,1.0,,Renato Russo,280084.0,9234879.0
Track,139.0,,,Música Ambiente,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1676.0,0.99,,1.0,,Renato Russo,247614.0,8234388.0
Track,139.0,,,Aloha,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1677.0,0.99,,1.0,,Renato Russo,325955.0,10793301.0
Track,139.0,,,Soul Parsifal,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1678.0,0.99,,1.0,,Renato Russo - Marisa Monte,295053.0,9853589.0
Track,139.0,,,Dezesseis,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1679.0,0.99,,1.0,,Renato Russo,323918.0,10573515.0
Track,139.0,,,Mil Pedaços,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1680.0,0.99,,1.0,,Renato Russo,203337.0,6643291.0
Track,139.0,,,Leila,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1681.0,0.99,,1.0,,Renato Russo,323056.0,10608239.0
Track,139.0,,,1º De Julho,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1682.0,0.99,,1.0,,Renato Russo,290298.0,9619257.0
Track,139.0,,,Esperando Por Mim,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1683.0,0.99,,1.0,,Renato Russo,261668.0,8844133.0
Track,139.0,,,Quando Você Voltar,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1684.0,0.99,,1.0,,Renato Russo,173897.0,5781046.0
Track,139.0,,,O Livro Dos Dias,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1685.0,0.99,,1.0,,Renato Russo,257253.0,8570929.0
Track,140.0,,,Será,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1686.0,0.99,,1.0,,Dado Villa-Lobos/Marcelo Bonfá,148401.0,4826528.0
Track,140.0,,,Ainda É Cedo,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1687.0,0.99,,1.0,,Dado Villa-Lobos/Ico Ouro-Preto/Marcelo Bonfá,236826.0,7796400.0
Track,140.0,,,Geração Coca-Cola,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1688.0,0.99,,1.0,,Renato Russo,141453.0,4625731.0
Track,140.0,,,Eduardo E Mônica,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1689.0,0.99,,1.0,,Renato Russo,271229.0,9026691.0
Track,140.0,,,Tempo Perdido,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1690.0,0.99,,1.0,,Renato Russo,302158.0,9963914.0
Track,140.0,,,Indios,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1691.0,0.99,,1.0,,Renato Russo,258168.0,8610226.0
Track,140.0,,,Que País É Este,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1692.0,0.99,,1.0,,Renato Russo,177606.0,5822124.0
Track,140.0,,,Faroeste Caboclo,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1693.0,0.99,,1.0,,Renato Russo,543007.0,18092739.0
Track,140.0,,,Há Tempos,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1694.0,0.99,,1.0,,Dado Villa-Lobos/Marcelo Bonfá,197146.0,6432922.0
Track,140.0,,,Pais E Filhos,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1695.0,0.99,,1.0,,Dado Villa-Lobos/Marcelo Bonfá,308401.0,10130685.0
Track,140.0,,,Meninos E Meninas,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1696.0,0.99,,1.0,,Dado Villa-Lobos/Marcelo Bonfá,203781.0,6667802.0
Track,140.0,,,Vento No Litoral,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1697.0,0.99,,1.0,,Dado Villa-Lobos/Marcelo Bonfá,366445.0,12063806.0
Track,140.0,,,Perfeição,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1698.0,0.99,,1.0,,Dado Villa-Lobos/Marcelo Bonfá,276558.0,9258489.0
Track,140.0,,,Giz,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1699.0,0.99,,1.0,,Dado Villa-Lobos/Marcelo Bonfá,202213.0,6677671.0
Track,140.0,,,Dezesseis,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1700.0,0.99,,1.0,,Dado Villa-Lobos/Marcelo Bonfá,321724.0,10501773.0
Track,140.0,,,Antes Das Seis,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1701.0,0.99,,1.0,,Dado Villa-Lobos,189231.0,6296531.0
Track,141.0,,,Are You Gonna Go My Way,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1702.0,0.99,,1.0,,Craig Ross/Lenny Kravitz,211591.0,6905135.0
Track,141.0,,,Fly Away,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1703.0,0.99,,1.0,,Lenny Kravitz,221962.0,7322085.0
Track,141.0,,,Rock And Roll Is Dead,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1704.0,0.99,,1.0,,Lenny Kravitz,204199.0,6680312.0
Track,141.0,,,Again,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1705.0,0.99,,1.0,,Lenny Kravitz,228989.0,7490476.0
Track,141.0,,,It Ain't Over 'Til It's Over,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1706.0,0.99,,1.0,,Lenny Kravitz,242703.0,8078936.0
Track,141.0,,,Can't Get You Off My Mind,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1707.0,0.99,,1.0,,Lenny Kravitz,273815.0,8937150.0
Track,141.0,,,Mr. Cab Driver,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1708.0,0.99,,1.0,,Lenny Kravitz,230321.0,7668084.0
Track,141.0,,,American Woman,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1709.0,0.99,,1.0,,B. Cummings/G. Peterson/M.J. Kale/R. Bachman,261773.0,8538023.0
Track,141.0,,,Stand By My Woman,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1710.0,0.99,,1.0,,Henry Kirssch/Lenny Kravitz/S. Pasch A. Krizan,259683.0,8447611.0
Track,141.0,,,Always On The Run,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1711.0,0.99,,1.0,,Lenny Kravitz/Slash,232515.0,7593397.0
Track,141.0,,,Heaven Help,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1712.0,0.99,,1.0,,Gerry DeVeaux/Terry Britten,190354.0,6222092.0
Track,141.0,,,I Belong To You,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1713.0,0.99,,1.0,,Lenny Kravitz,257123.0,8477980.0
Track,141.0,,,Believe,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1714.0,0.99,,1.0,,Henry Hirsch/Lenny Kravitz,295131.0,9661978.0
Track,141.0,,,Let Love Rule,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1715.0,0.99,,1.0,,Lenny Kravitz,342648.0,11298085.0
Track,141.0,,,Black Velveteen,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1716.0,0.99,,1.0,,Lenny Kravitz,290899.0,9531301.0
Track,142.0,,,Assim Caminha A Humanidade,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1717.0,0.99,,1.0,,,210755.0,6993763.0
Track,143.0,,,Honolulu,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1718.0,0.99,,1.0,,,261433.0,8558481.0
Track,143.0,,,Dancin´Days,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1719.0,0.99,,1.0,,,237400.0,7875347.0
Track,142.0,,,Um Pro Outro,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1720.0,0.99,,1.0,,,236382.0,7825215.0
Track,143.0,,,Aviso Aos Navegantes,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1721.0,0.99,,1.0,,,242808.0,8058651.0
Track,142.0,,,Casa,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1722.0,0.99,,1.0,,,307591.0,10107269.0
Track,142.0,,,Condição,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1723.0,0.99,,1.0,,,263549.0,8778465.0
Track,143.0,,,Hyperconectividade,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1724.0,0.99,,1.0,,,180636.0,5948039.0
Track,143.0,,,O Descobridor Dos Sete Mares,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1725.0,0.99,,1.0,,,225854.0,7475780.0
Track,142.0,,,Satisfação,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1726.0,0.99,,1.0,,,208065.0,6901681.0
Track,142.0,,,Brumário,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1727.0,0.99,,1.0,,,216241.0,7243499.0
Track,143.0,,,Um Certo Alguém,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1728.0,0.99,,1.0,,,194063.0,6430939.0
Track,143.0,,,Fullgás,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1729.0,0.99,,1.0,,,346070.0,11505484.0
Track,142.0,,,Sábado À Noite,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1730.0,0.99,,1.0,,,193854.0,6435114.0
Track,142.0,,,A Cura,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1731.0,0.99,,1.0,,,280920.0,9260588.0
Track,143.0,,,Aquilo,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1732.0,0.99,,1.0,,,246073.0,8167819.0
Track,142.0,,,Atrás Do Trio Elétrico,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1733.0,0.99,,1.0,,,149080.0,4917615.0
Track,143.0,,,Senta A Pua,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1734.0,0.99,,1.0,,,217547.0,7205844.0
Track,143.0,,,Ro-Que-Se-Da-Ne,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1735.0,0.99,,1.0,,,146703.0,4805897.0
Track,142.0,,,Tudo Bem,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1736.0,0.99,,1.0,,,196101.0,6419139.0
Track,142.0,,,Toda Forma De Amor,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1737.0,0.99,,1.0,,,227813.0,7496584.0
Track,143.0,,,Tudo Igual,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1738.0,0.99,,1.0,,,276035.0,9201645.0
Track,143.0,,,Fogo De Palha,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1739.0,0.99,,1.0,,,246804.0,8133732.0
Track,142.0,,,Sereia,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1740.0,0.99,,1.0,,,278047.0,9121087.0
Track,143.0,,,Assaltaram A Gramática,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1741.0,0.99,,1.0,,,261041.0,8698959.0
Track,142.0,,,Se Você Pensa,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1742.0,0.99,,1.0,,,195996.0,6552490.0
Track,142.0,,,Lá Vem O Sol (Here Comes The Sun),,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1743.0,0.99,,1.0,,,189492.0,6229645.0
Track,143.0,,,O Último Romântico (Ao Vivo),,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1744.0,0.99,,1.0,,,231993.0,7692697.0
Track,144.0,,,Pseudo Silk Kimono,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1745.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",134739.0,4334038.0
Track,144.0,,,Kayleigh,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1746.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",234605.0,7716005.0
Track,144.0,,,Lavender,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1747.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",153417.0,4999814.0
Track,144.0,,,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1748.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",356493.0,11791068.0
Track,144.0,,,Heart Of Lothian: Wide Boy / Curtain Call,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1749.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",366053.0,11893723.0
Track,144.0,,,Waterhole (Expresso Bongo),,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1750.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",133093.0,4378835.0
Track,144.0,,,Lords Of The Backstage,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1751.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",112875.0,3741319.0
Track,144.0,,,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1752.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",569704.0,18578995.0
Track,144.0,,,Childhoods End?,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1753.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",272796.0,9015366.0
Track,144.0,,,White Feather,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1754.0,0.99,,1.0,,"Kelly, Mosley, Rothery, Trewaves",143595.0,4711776.0
Track,145.0,,,Arrepio,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1755.0,0.99,,1.0,,Carlinhos Brown,136254.0,4511390.0
Track,145.0,,,Magamalabares,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1756.0,0.99,,1.0,,Carlinhos Brown,215875.0,7183757.0
Track,145.0,,,Chuva No Brejo,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1757.0,0.99,,1.0,,Morais,145606.0,4857761.0
Track,145.0,,,Cérebro Eletrônico,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1758.0,0.99,,1.0,,Gilberto Gil,172800.0,5760864.0
Track,145.0,,,Tempos Modernos,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1759.0,0.99,,1.0,,Lulu Santos,183066.0,6066234.0
Track,145.0,,,Maraçá,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1760.0,0.99,,1.0,,Carlinhos Brown,230008.0,7621482.0
Track,145.0,,,Blanco,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1761.0,0.99,,1.0,,Marisa Monte/poema de Octavio Paz/versão: Haroldo de Campos,45191.0,1454532.0
Track,145.0,,,Panis Et Circenses,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1762.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,192339.0,6318373.0
Track,145.0,,,De Noite Na Cama,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1763.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,209005.0,7012658.0
Track,145.0,,,Beija Eu,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1764.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,197276.0,6512544.0
Track,145.0,,,Give Me Love,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1765.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,249808.0,8196331.0
Track,145.0,,,Ainda Lembro,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1766.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,218801.0,7211247.0
Track,145.0,,,A Menina Dança,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1767.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,129410.0,4326918.0
Track,145.0,,,Dança Da Solidão,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1768.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,203520.0,6699368.0
Track,145.0,,,Ao Meu Redor,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1769.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,275591.0,9158834.0
Track,145.0,,,Bem Leve,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1770.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,159190.0,5246835.0
Track,145.0,,,Segue O Seco,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1771.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,178207.0,5922018.0
Track,145.0,,,O Xote Das Meninas,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,1772.0,0.99,,1.0,,Caetano Veloso e Gilberto Gil,291866.0,9553228.0
Track,146.0,,,Wherever I Lay My Hat,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1773.0,0.99,,1.0,,,136986.0,4477321.0
Track,146.0,,,Get My Hands On Some Lovin',,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1774.0,0.99,,1.0,,,149054.0,4860380.0
Track,146.0,,,No Good Without You,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1775.0,0.99,,1.0,,"William ""Mickey"" Stevenson",161410.0,5259218.0
Track,146.0,,,You've Been A Long Time Coming,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1776.0,0.99,,1.0,,Brian Holland/Eddie Holland/Lamont Dozier,137221.0,4437949.0
Track,146.0,,,When I Had Your Love,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1777.0,0.99,,1.0,,"Robert Rogers/Warren ""Pete"" Moore/William ""Mickey"" Stevenson",152424.0,4972815.0
Track,146.0,,,You're What's Happening (In The World Today),,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1778.0,0.99,,1.0,,Allen Story/George Gordy/Robert Gordy,142027.0,4631104.0
Track,146.0,,,Loving You Is Sweeter Than Ever,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1779.0,0.99,,1.0,,Ivy Hunter/Stevie Wonder,166295.0,5377546.0
Track,146.0,,,It's A Bitter Pill To Swallow,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1780.0,0.99,,1.0,,"Smokey Robinson/Warren ""Pete"" Moore",194821.0,6477882.0
Track,146.0,,,Seek And You Shall Find,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1781.0,0.99,,1.0,,"Ivy Hunter/William ""Mickey"" Stevenson",223451.0,7306719.0
Track,146.0,,,Gonna Keep On Tryin' Till I Win Your Love,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1782.0,0.99,,1.0,,Barrett Strong/Norman Whitfield,176404.0,5789945.0
Track,146.0,,,Gonna Give Her All The Love I've Got,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1783.0,0.99,,1.0,,Barrett Strong/Norman Whitfield,210886.0,6893603.0
Track,146.0,,,I Wish It Would Rain,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1784.0,0.99,,1.0,,Barrett Strong/Norman Whitfield/Roger Penzabene,172486.0,5647327.0
Track,146.0,,,"Abraham, Martin And John",,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1785.0,0.99,,1.0,,Dick Holler,273057.0,8888206.0
Track,146.0,,,Save The Children,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1786.0,0.99,,1.0,,Al Cleveland/Marvin Gaye/Renaldo Benson,194821.0,6342021.0
Track,146.0,,,You Sure Love To Ball,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1787.0,0.99,,1.0,,Marvin Gaye,218540.0,7217872.0
Track,146.0,,,Ego Tripping Out,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1788.0,0.99,,1.0,,Marvin Gaye,314514.0,10383887.0
Track,146.0,,,Praise,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1789.0,0.99,,1.0,,Marvin Gaye,235833.0,7839179.0
Track,146.0,,,Heavy Love Affair,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,1790.0,0.99,,1.0,,Marvin Gaye,227892.0,7522232.0
Track,147.0,,,Down Under,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1791.0,0.99,,1.0,,,222171.0,7366142.0
Track,147.0,,,Overkill,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1792.0,0.99,,1.0,,,225410.0,7408652.0
Track,147.0,,,Be Good Johnny,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1793.0,0.99,,1.0,,,216320.0,7139814.0
Track,147.0,,,Everything I Need,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1794.0,0.99,,1.0,,,216476.0,7107625.0
Track,147.0,,,Down by the Sea,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1795.0,0.99,,1.0,,,408163.0,13314900.0
Track,147.0,,,Who Can It Be Now?,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1796.0,0.99,,1.0,,,202396.0,6682850.0
Track,147.0,,,It's a Mistake,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1797.0,0.99,,1.0,,,273371.0,8979965.0
Track,147.0,,,Dr. Heckyll & Mr. Jive,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1798.0,0.99,,1.0,,,278465.0,9110403.0
Track,147.0,,,Shakes and Ladders,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1799.0,0.99,,1.0,,,198008.0,6560753.0
Track,147.0,,,No Sign of Yesterday,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1800.0,0.99,,1.0,,,362004.0,11829011.0
Track,148.0,,,Enter Sandman,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1801.0,0.99,,1.0,,"James Hetfield, Lars Ulrich and Kirk Hammett",332251.0,10852002.0
Track,148.0,,,Sad But True,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1802.0,0.99,,1.0,,Ulrich,324754.0,10541258.0
Track,148.0,,,Holier Than Thou,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1803.0,0.99,,1.0,,Ulrich,227892.0,7462011.0
Track,148.0,,,The Unforgiven,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1804.0,0.99,,1.0,,"James Hetfield, Lars Ulrich and Kirk Hammett",387082.0,12646886.0
Track,148.0,,,Wherever I May Roam,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1805.0,0.99,,1.0,,Ulrich,404323.0,13161169.0
Track,148.0,,,Don't Tread On Me,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1806.0,0.99,,1.0,,Ulrich,240483.0,7827907.0
Track,148.0,,,Through The Never,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1807.0,0.99,,1.0,,"James Hetfield, Lars Ulrich and Kirk Hammett",244375.0,8024047.0
Track,148.0,,,Nothing Else Matters,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1808.0,0.99,,1.0,,Ulrich,388832.0,12606241.0
Track,148.0,,,Of Wolf And Man,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1809.0,0.99,,1.0,,"James Hetfield, Lars Ulrich and Kirk Hammett",256835.0,8339785.0
Track,148.0,,,The God That Failed,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1810.0,0.99,,1.0,,Ulrich,308610.0,10055959.0
Track,148.0,,,My Friend Of Misery,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1811.0,0.99,,1.0,,"James Hetfield, Lars Ulrich and Jason Newsted",409547.0,13293515.0
Track,148.0,,,The Struggle Within,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1812.0,0.99,,1.0,,Ulrich,234240.0,7654052.0
Track,149.0,,,Helpless,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1813.0,0.99,,1.0,,Harris/Tatler,398315.0,12977902.0
Track,149.0,,,The Small Hours,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1814.0,0.99,,1.0,,Holocaust,403435.0,13215133.0
Track,149.0,,,The Wait,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1815.0,0.99,,1.0,,Killing Joke,295418.0,9688418.0
Track,149.0,,,Crash Course In Brain Surgery,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1816.0,0.99,,1.0,,Bourge/Phillips/Shelley,190406.0,6233729.0
Track,149.0,,,Last Caress/Green Hell,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1817.0,0.99,,1.0,,Danzig,209972.0,6854313.0
Track,149.0,,,Am I Evil?,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1818.0,0.99,,1.0,,Harris/Tatler,470256.0,15387219.0
Track,149.0,,,Blitzkrieg,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1819.0,0.99,,1.0,,Jones/Sirotto/Smith,216685.0,7090018.0
Track,149.0,,,Breadfan,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1820.0,0.99,,1.0,,Bourge/Phillips/Shelley,341551.0,11100130.0
Track,149.0,,,The Prince,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1821.0,0.99,,1.0,,Harris/Tatler,265769.0,8624492.0
Track,149.0,,,Stone Cold Crazy,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1822.0,0.99,,1.0,,Deacon/May/Mercury/Taylor,137717.0,4514830.0
Track,149.0,,,So What,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1823.0,0.99,,1.0,,Culmer/Exalt,189152.0,6162894.0
